ticker,company_name,sector,market_cap_category,has_market_cap,has_annual_financials,deactivated_on
KALYANCAP,Kalyan Capitals Limited,,,FALSE,FALSE,2026-04-30
KAMADGIRI,KAMADGIRI FASHION LTD.,,,FALSE,FALSE,2026-04-30
KAMAHOLD,Kama Holdings Limited,Diversified,,FALSE,FALSE,2026-04-30
KAMANWALA,KAMANWALA HOUSING CONSTRUCTION,,,FALSE,FALSE,2026-04-30
KANCHI,Kanchi Karpooram Limited,Chemicals,,FALSE,FALSE,2026-04-30
KANCOTEA,KANCO TEA & INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
KANDARP,,,,FALSE,FALSE,2026-04-30
KANSHST,KANISHK STEEL INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
KANUNGO,KANUNGO FINANCIERS LIMITED,,,FALSE,FALSE,2026-04-30
KAPILRAJ,Kapil Raj Finance Ltd.,,,FALSE,FALSE,2026-04-30
KARANWO,KARAN WOO-SIN LTD.,,,FALSE,FALSE,2026-04-30
KARDA,,,,FALSE,FALSE,2026-04-30
KARNAVATI,Karnavati Finance Limited,,,FALSE,FALSE,2026-04-30
KARNIKA,,,,FALSE,FALSE,2026-04-30
KATARIA,,,,FALSE,FALSE,2026-04-30
KATIPATANG,KATI PATANG LIFESTYLE LIMITED,,,FALSE,FALSE,2026-04-30
KATRSPG,KATARE SPINNING MILLS LTD.,,,FALSE,FALSE,2026-04-30
KAVVERITEL,,,,FALSE,FALSE,2026-04-30
KAYCEEI,KAYCEE INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
KAYTEX,,,,FALSE,FALSE,2026-04-30
KBCGLOBAL,,,,FALSE,FALSE,2026-04-30
KBSINDIA,KBS INDIA LIMITED,,,FALSE,FALSE,2026-04-30
KCDGROUP,KCD INDUSTRIES INDIA LIMITED,,,FALSE,FALSE,2026-04-30
KCEIL,,,,FALSE,FALSE,2026-04-30
KCK,,,,FALSE,FALSE,2026-04-30
KCLINFRA,KCL Infra Projects Limited,,,FALSE,FALSE,2026-04-30
KDL,,,,FALSE,FALSE,2026-04-30
KEERTHI,KEERTHI INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
KEERTI,,,,FALSE,FALSE,2026-04-30
KEL,,,,FALSE,FALSE,2026-04-30
KELENRG,KELTECH ENERGIES LTD.,,,FALSE,FALSE,2026-04-30
KEMISTAR,KEMISTAR CORPORATION LIMITED,,,FALSE,FALSE,2026-04-30
KEMP,KEMP & COMPANY LTD.,,,FALSE,FALSE,2026-04-30
KEN,,,,FALSE,FALSE,2026-04-30
KENVI,Kenvi Jewels Limited,,,FALSE,FALSE,2026-04-30
KESARPE,KESAR PETROPRODUCTS LTD.,,,FALSE,FALSE,2026-04-30
KEYCORP,KEY CORP LTD.,,,FALSE,FALSE,2026-04-30
KFBL,KOTHARI FERMENTATION & BIOCHEM,,,FALSE,FALSE,2026-04-30
KGDENIM,KG DENIM LTD.,,,FALSE,FALSE,2026-04-30
KGPETRO,KG PETROCHEM LTD.,,,FALSE,FALSE,2026-04-30
KHFM,,,,FALSE,FALSE,2026-04-30
KHOOBSURAT,KHOOBSURAT LTD,,,FALSE,FALSE,2026-04-30
KHYATI,KHYATI MULTIMEDIA-ENTERTAINMEN,,,FALSE,FALSE,2026-04-30
KIDUJA,KIDUJA INDIA LTD.,,,FALSE,FALSE,2026-04-30
KIFS,KIFS FINANCIAL SERVICES LTD.,,,FALSE,FALSE,2026-04-30
KIMIABL,KIMIA BIOSCIENCES LIMITED,,,FALSE,FALSE,2026-04-30
KINETICENG,KINETIC ENGINEERING LTD.,,,FALSE,FALSE,2026-04-30
KINETRU,KINETIC TRUST LTD.,,,FALSE,FALSE,2026-04-30
KINGSINFR,KINGS INFRA VENTURES LIMITED,,,FALSE,FALSE,2026-04-30
KIRANVYPAR,Kiran Vyapar Limited,Financial Services,,FALSE,FALSE,2026-04-30
KISAAN,KISAAN PARIVAR INDUSTRIES LIMI,,,FALSE,FALSE,2026-04-30
KISAN,KISAN MOULDINGS LTD.,,,FALSE,FALSE,2026-04-30
KJMCFIN,KJMC FINANCIAL SERVICES LTD.,,,FALSE,FALSE,2026-04-30
KKALPANAIND,KKALPANA INDUSTRIES (INDIA) LT,,,FALSE,FALSE,2026-04-30
KKJEWELS,,,,FALSE,FALSE,2026-04-30
KKPLASTICK,Kkalpana Plastick Limited,,,FALSE,FALSE,2026-04-30
KKVAPOW,,,,FALSE,FALSE,2026-04-30
KLBRENG-B,Kilburn Engineering Limited,Capital Goods,,FALSE,FALSE,2026-04-30
KLL,,,,FALSE,FALSE,2026-04-30
KLRFM,KOVILPATTI LAKSHMI ROLLER FLOU,,,FALSE,FALSE,2026-04-30
KMCSHIL,KMC SPECIALITY HOSPITALS (INDI,,,FALSE,FALSE,2026-04-30
KODYTECH,,,,FALSE,FALSE,2026-04-30
KONNDOR,KONNDOR INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
KONSTELEC,,,,FALSE,FALSE,2026-04-30
KONTOR,,,,FALSE,FALSE,2026-04-30
KORE,,,,FALSE,FALSE,2026-04-30
KOTAKALPHA,,,,FALSE,FALSE,2026-04-30
KOTAKCONS,,,,FALSE,FALSE,2026-04-30
KOTAKGOLD,,,,FALSE,FALSE,2026-04-30
KOTAKIT,,,,FALSE,FALSE,2026-04-30
KOTAKLIQ,,,,FALSE,FALSE,2026-04-30
KOTAKLOVOL,,,,FALSE,FALSE,2026-04-30
KOTAKMID50,,,,FALSE,FALSE,2026-04-30
KOTAKMNC,,,,FALSE,FALSE,2026-04-30
KOTAKNIFTY,,,,FALSE,FALSE,2026-04-30
KOTAKNV20,,,,FALSE,FALSE,2026-04-30
KOTAKPSUBK,,,,FALSE,FALSE,2026-04-30
KOTAKSILVE,,,,FALSE,FALSE,2026-04-30
KOTIC,Kothari Industrial Corporation Limited,Chemicals,,FALSE,FALSE,2026-04-30
KPIGLOBAL,,,,FALSE,FALSE,2026-04-30
KPL,Kwality Pharmaceuticals Limited,Healthcare,,FALSE,FALSE,2026-04-30
KPT,KPT INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
KRANTI,Kranti Industries Limited,,,FALSE,FALSE,2026-04-30
KREONFIN,KREON FINNANCIAL SERVICES LTD.,,,FALSE,FALSE,2026-04-30
KRETTOSYS,KRETTO SYSCON LIMITED,,,FALSE,FALSE,2026-04-30
KRISHCA,,,,FALSE,FALSE,2026-04-30
KSE,KSE LTD.,CONSUMER GOODS,,FALSE,FALSE,2026-04-30
KSHITIJ,KSHITIZ INVESTMENT LTD.,,,FALSE,FALSE,2026-04-30
KTIL,KESAR TERMINALS & INFRASTRUCTU,,,FALSE,FALSE,2026-04-30
KUBERJI,Kuber Udyog Limited,,,FALSE,FALSE,2026-04-30
KUMPFIN,KUMBHAT FINANCIAL SERVICES LTD,,,FALSE,FALSE,2026-04-30
KUNSTOFF,KUNSTSTOFFE INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
KUSHIND,Kush Industries Limited,,,FALSE,FALSE,2026-04-30
KUWERIN,KUWER INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
KVFORGE,KRISHANVEER FORGE LIMITED,,,FALSE,FALSE,2026-04-30
KWIL,Kwality Wall's (India) Limited,Consumer Defensive,,TRUE,FALSE,2026-04-30
L&TFH,,,,FALSE,FALSE,2026-04-30
LACTOSE,LACTOSE (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
LAFFANSQ,LAFFANS PETROCHEMICALS LTD.,,,FALSE,FALSE,2026-04-30
LAHL,Ladam Affortable Housing Limit,,,FALSE,FALSE,2026-04-30
LAHOTIOV,Lahoti Overseas Limited,Services,,FALSE,FALSE,2026-04-30
LAKESHORE,LAKE SHORE REALTY LIMITED,,,FALSE,FALSE,2026-04-30
LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LT,,,FALSE,FALSE,2026-04-30
LAKPRE,Lakshmi Precision Screws Limited,Industrials,,TRUE,FALSE,2026-04-30
LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYS,,,FALSE,FALSE,2026-04-30
LAKSHMIEW,LAKSHMI ENGINEERING AND WAREHO,,,FALSE,FALSE,2026-04-30
LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.,,,FALSE,FALSE,2026-04-30
LAKSHYA,,,,FALSE,FALSE,2026-04-30
LAMOSAIC,,,,FALSE,FALSE,2026-04-30
LANCER,,Services,,FALSE,FALSE,2026-04-30
LANDMARC,LANDMARC LEISURE CORPORATION L,,,FALSE,FALSE,2026-04-30
LASTMILE,LAST MILE ENTERPRISES LIMITED,,,FALSE,FALSE,2026-04-30
LATIMMETAL,La Tim Metal & Industries Limi,,,FALSE,FALSE,2026-04-30
LAXMIMACH,,,,FALSE,FALSE,2026-04-30
LEADFIN,LEAD FINANCIAL SERVICES LTD.,,,FALSE,FALSE,2026-04-30
LEHAR,LEHAR FOOTWEARS LIMITED,,,FALSE,FALSE,2026-04-30
LELAVOIR,LE LAVOIR LIMITED,,,FALSE,FALSE,2026-04-30
LENSKART,Lenskart Solutions Limited,Healthcare,,TRUE,FALSE,2026-04-30
LEXORAA,LEXORAA INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
LGBFORGE.BO,LGB FORGE LTD.,,,FALSE,FALSE,2026-04-30
LGEINDIA,LG Electronics India Limited,Technology,,TRUE,FALSE,2026-04-30
LIBORDFIN,LIBORD FINANCE LTD,,,FALSE,FALSE,2026-04-30
LICMFGOLD,,Financial Services,,FALSE,FALSE,2026-04-30
LICNETFN50,,,,FALSE,FALSE,2026-04-30
LICNFNHGP,,,,FALSE,FALSE,2026-04-30
LICNFNHGP.BO,LIC MF EXHNGE TRADED FUND NIFT,,,FALSE,FALSE,2026-04-30
LICNMID100,,Financial Services,,FALSE,FALSE,2026-04-30
LICNMID100.BO,LIC Mutual Fund,,,FALSE,FALSE,2026-04-30
LINCPEN,,,,FALSE,FALSE,2026-04-30
LINKPH,LINK PHARMA CHEM LTD.,,,FALSE,FALSE,2026-04-30
LIQUID,,Financial Services,,FALSE,FALSE,2026-04-30
LIQUID1,,Financial Services,,FALSE,FALSE,2026-04-30
LIQUID1.BO,Kotak Mahindra Mutual Fund - P,,,FALSE,FALSE,2026-04-30
LIQUIDCASE,,Financial Services,,FALSE,FALSE,2026-04-30
LIQUIDPLUS,,Financial Services,,FALSE,FALSE,2026-04-30
LIQUIDSBI,,Financial Services,,FALSE,FALSE,2026-04-30
LKPSEC,LKP Securities Limited,,,FALSE,FALSE,2026-04-30
LLFICL,LEADING LEASING FINANCE AND IN,,,FALSE,FALSE,2026-04-30
LLOYDS,,,,FALSE,FALSE,2026-04-30
LONGSPUR,Longspur International Venture,,,FALSE,FALSE,2026-04-30
LORDSHOTL,LORDS ISHWAR HOTELS LIMITED,,,FALSE,FALSE,2026-04-30
LOTUSCHO,LOTUS CHOCOLATE CO.LTD.,,,FALSE,FALSE,2026-04-30
LOWVOL,,Financial Services,,FALSE,FALSE,2026-04-30
LOWVOL.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
LOWVOL1,,Financial Services,,FALSE,FALSE,2026-04-30
LOWVOLIETF,,,,FALSE,FALSE,2026-04-30
LOYAL,Loyal Equipments Limited,,,FALSE,FALSE,2026-04-30
LRRPL,,,,FALSE,FALSE,2026-04-30
LSIL,,,,FALSE,FALSE,2026-04-30
LTGILTCASE,,Financial Services,,FALSE,FALSE,2026-04-30
LTI,,,,FALSE,FALSE,2026-04-30
LUDLOWJUT,LUDLOW JUTE & SPECIALITIES LTD,,,FALSE,FALSE,2026-04-30
LWSKNIT,LWS KNITWEAR LTD.,,,FALSE,FALSE,2026-04-30
LYKISLTD,LYKIS LIMITED,,,FALSE,FALSE,2026-04-30
M100,,,,FALSE,FALSE,2026-04-30
M50,,,,FALSE,FALSE,2026-04-30
MACOBSTECH,,,,FALSE,FALSE,2026-04-30
MACPLASQ,MACHINO PLASTICS LTD.,,,FALSE,FALSE,2026-04-30
MADALA,MADALA HOLDINGS LIMITED,,,FALSE,FALSE,2026-04-30
MADHAVBAUG,,,,FALSE,FALSE,2026-04-30
MADHAVIPL,Madhav Infra Projects Limited,Construction,,FALSE,FALSE,2026-04-30
MADHUDIN,MADHUSUDAN INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
MADHUSE,MADHUSUDAN SECURITIES LTD.,,,FALSE,FALSE,2026-04-30
MADHUSUDAN,,,,FALSE,FALSE,2026-04-30
MAFANG,,Financial Services,,FALSE,FALSE,2026-04-30
MAFANG.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
MAFATIND,Mafatlal Industries Limited,Textiles,,FALSE,TRUE,2026-04-30
MAGMA,,,,FALSE,FALSE,2026-04-30
MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.,,,FALSE,FALSE,2026-04-30
MAGSON,,,,FALSE,FALSE,2026-04-30
MAHAPE-RE,Maha Rashtra Apex Corporation Limited-RE,Financial Services,,FALSE,FALSE,2026-04-30
MAHICKRA,,,,FALSE,FALSE,2026-04-30
MAHINDCIE,,,,FALSE,FALSE,2026-04-30
MAHKTECH,,Financial Services,,FALSE,FALSE,2026-04-30
MAHKTECH.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
MAITREYA,,,,FALSE,FALSE,2026-04-30
MAJESAUT,Majestic Auto Limited,Services,,FALSE,TRUE,2026-04-30
MAJESCO,,,,FALSE,FALSE,2026-04-30
MAKEINDIA,,Financial Services,,FALSE,FALSE,2026-04-30
MAKEINDIA.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
MAKERSL,MAKERS LABORATORIES LTD.,,,FALSE,FALSE,2026-04-30
MAKS,,,,FALSE,FALSE,2026-04-30
MAL,,,,FALSE,FALSE,2026-04-30
MANAV,,,,FALSE,FALSE,2026-04-30
MANDEEP,,,,FALSE,FALSE,2026-04-30
MANGCHEFER,,Chemicals,,FALSE,TRUE,2026-04-30
MANGIND,MANGALAM INDUSTRIAL FINANCE LT,,,FALSE,FALSE,2026-04-30
MANGTIMBER,,CONSUMER GOODS,,FALSE,TRUE,2026-04-30
MANRAJH,MANRAJ HOUSING FINANCE LTD.,,,FALSE,FALSE,2026-04-30
MANTRA,Mantra Capital Limited,,,FALSE,FALSE,2026-04-30
MANUFGBEES.BO,Nippon India Mutual Fund,,,FALSE,FALSE,2026-04-30
MANV30F,,,,FALSE,FALSE,2026-04-30
MANXT50,,,,FALSE,FALSE,2026-04-30
MAPROIN,MAPRO INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
MARBLE,MARBLE CITY INDIA LIMITED,,,FALSE,FALSE,2026-04-30
MARBU,MARTIN BURN LTD.,,,FALSE,FALSE,2026-04-30
MARC,,,,FALSE,FALSE,2026-04-30
MARCO,,,,FALSE,FALSE,2026-04-30
MARGOFIN,MARGO FINANCE LIMITED,,,FALSE,FALSE,2026-04-30
MARINETRAN,,,,FALSE,FALSE,2026-04-30
MARIS,MARIS SPINNERS LTD.,,,FALSE,FALSE,2026-04-30
MASON,,,,FALSE,FALSE,2026-04-30
MASPTOP50,,Financial Services,,FALSE,FALSE,2026-04-30
MASPTOP50.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
MASTER,,,,FALSE,FALSE,2026-04-30
MAXIMUS,Maximus International Limited,,,FALSE,FALSE,2026-04-30
MAXPOSURE,,,,FALSE,FALSE,2026-04-30
MAXVIL,,Financial Services,,FALSE,TRUE,2026-04-30
MAXVOLT,,,,FALSE,FALSE,2026-04-30
MAYASHEEL,,,,FALSE,FALSE,2026-04-30
MAYUR,MAYUR LEATHER PRODUCTS LTD.,,,FALSE,FALSE,2026-04-30
MCCHRLS-B,Mac Charles India Limited,Consumer Services,,FALSE,FALSE,2026-04-30
MCDOWELL-N,,,,FALSE,FALSE,2026-04-30
MCLTD,MUNOTH COMMUNICATION LIMITED,,,FALSE,FALSE,2026-04-30
MCON,,,,FALSE,FALSE,2026-04-30
MDL,,,,FALSE,FALSE,2026-04-30
MDRNSTL,MODERN STEELS LTD.,,,FALSE,FALSE,2026-04-30
MEAPL,MODERN ENGINEERING AND PROJECT,,,FALSE,FALSE,2026-04-30
MEDICAPQ,MEDI-CAPS LTD.,,,FALSE,FALSE,2026-04-30
MEDIORG,,,,FALSE,FALSE,2026-04-30
MEDISTEP,,,,FALSE,FALSE,2026-04-30
MEFCOMCAP,MEFCOM CAPITAL MARKETS LTD.,,,FALSE,FALSE,2026-04-30
MEGAFLEX,,,,FALSE,FALSE,2026-04-30
MEGASOFT,,,,FALSE,FALSE,2026-04-30
MEGATHERM,,,,FALSE,FALSE,2026-04-30
MEGH,,FERTILISERS & PESTICIDES,,FALSE,TRUE,2026-04-30
MEGRISOFT,Megri Soft Limited,,,FALSE,FALSE,2026-04-30
MEHIF,MEHTA INTEGRATED FINANCE LTD.,,,FALSE,FALSE,2026-04-30
MENNPIS,Menon Pistons Limited,Automobile and Auto Components,,FALSE,FALSE,2026-04-30
MERCANTILE,Mercantile Ventures Limited,Services,,FALSE,FALSE,2026-04-30
MERCTRD,MERCURY TRADE LINKS LTD.,,,FALSE,FALSE,2026-04-30
MERCURYLAB,Mercury Laboratories Limited,,,FALSE,FALSE,2026-04-30
METAL,,Financial Services,,FALSE,FALSE,2026-04-30
METAL.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
METALCO,METAL COATINGS (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
METALIETF,,,,FALSE,FALSE,2026-04-30
METROGLOBL,Metroglobal Limited,Services,,FALSE,TRUE,2026-04-30
METSL,MAESTROS ELECTRONICS & TELECOM,,,FALSE,FALSE,2026-04-30
MFL,,,,FALSE,FALSE,2026-04-30
MFLINDIA,MFL INDIA LTD.,,,FALSE,FALSE,2026-04-30
MGIL,MARUTI GLOBAL INDUSTRIES LIMIT,,,FALSE,FALSE,2026-04-30
MGSL,,,,FALSE,FALSE,2026-04-30
MHHL,,,,FALSE,FALSE,2026-04-30
MIC,,INDUSTRIAL MANUFACTURING,,FALSE,TRUE,2026-04-30
MICROPRO,,,,FALSE,FALSE,2026-04-30
MID150,,Financial Services,,FALSE,FALSE,2026-04-30
MID150BEES,,Financial Services,,FALSE,FALSE,2026-04-30
MID150BEES.BO,Nippon India Mutual Fund - Per,,,FALSE,FALSE,2026-04-30
MID150CASE,,Financial Services,,FALSE,FALSE,2026-04-30
MID150CASE.BO,Zerodha Mutual Fund,,,FALSE,FALSE,2026-04-30
MIDCAP,,Financial Services,,FALSE,FALSE,2026-04-30
MIDCAPADD,,Financial Services,,FALSE,FALSE,2026-04-30
MIDCAPADD.BO,DSP Mutual Fund,,,FALSE,FALSE,2026-04-30
MIDCAPBETA,,Financial Services,,FALSE,FALSE,2026-04-30
MIDCAPBETA.BO,UTI Mutual Fund,,,FALSE,FALSE,2026-04-30
MIDCAPETF,,,,FALSE,FALSE,2026-04-30
MIDCAPIETF,,,,FALSE,FALSE,2026-04-30
MIDEASTP,MID EAST PORTFOLIO MANAGEMENT,,,FALSE,FALSE,2026-04-30
MIDINDIA,MID INDIA INDUSTRIES LTD.,,,FALSE,FALSE,2026-04-30
MIDQ50ADD,,,,FALSE,FALSE,2026-04-30
MIDSELIETF,,,,FALSE,FALSE,2026-04-30
MIDSMALL,,Financial Services,,FALSE,FALSE,2026-04-30
MIDSMALL.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
MIDWESTLTD,Midwest Limited,Basic Materials,,TRUE,FALSE,2026-04-30
MIEL,,,,FALSE,FALSE,2026-04-30
MIIL,Meghna Infracon Infrastructure,,,FALSE,FALSE,2026-04-30
MIL,Medico Intercontinental Limite,,,FALSE,FALSE,2026-04-30
MILESTONE,MILESTONE GLOBAL LTD.,,,FALSE,FALSE,2026-04-30
MILLENNIUM,Millennium Online Solutions (I,,,FALSE,FALSE,2026-04-30
MILTON,,,,FALSE,FALSE,2026-04-30
MINALIND,MINAL INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
MINAXI,MINAXI TEXTILES LTD.,,,FALSE,FALSE,2026-04-30
MINDAIND,,,,FALSE,FALSE,2026-04-30
MINDTREE,,Information Technology,,FALSE,TRUE,2026-04-30
MINID,MINI DIAMONDS (INDIA) LTD.,,,FALSE,FALSE,2026-04-30
MISHKA,Mishka Exim Limited,,,FALSE,FALSE,2026-04-30
MISHTANN,Mishtann Foods Limited,,,FALSE,FALSE,2026-04-30
MITSHI,Mitshi India Limited,,,FALSE,FALSE,2026-04-30
MITSU,Mitsu Chem Plast Limited,,,FALSE,FALSE,2026-04-30
MIVENMACH,MIVEN MACHINE TOOLS LTD.,,,FALSE,FALSE,2026-04-30
MKEXIM,M. K. Exim (India) Ltd.,,,FALSE,FALSE,2026-04-30
MKPMOB,MKP Mobility Limited,,,FALSE,FALSE,2026-04-30
MKTCREAT,MARKET CREATORS LTD.,,,FALSE,FALSE,2026-04-30
MKVENTURES,MKVENTURES CAPITAL LIMITED,,,FALSE,FALSE,2026-04-30
MMEL,,,,FALSE,FALSE,2026-04-30
MMLF,MONEY MASTERS LEASING & FINANC,,,FALSE,FALSE,2026-04-30
MMRUBBR-B,MM RUBBER COMPANY LTD.,,,FALSE,FALSE,2026-04-30
MMWL,Media Matrix Worldwide Limited,Media Entertainment & Publication,,FALSE,TRUE,2026-04-30
MNC,,Financial Services,,FALSE,FALSE,2026-04-30
MNIL,Mega Nirman & Industries Limit,,,FALSE,FALSE,2026-04-30
MOALPHA50,,Financial Services,,FALSE,FALSE,2026-04-30
MOBANK10,,Financial Services,,FALSE,FALSE,2026-04-30
MOCAPITAL,,Financial Services,,FALSE,FALSE,2026-04-30
MOCAPITAL.BO,Motilal Oswal Mutual Fund-Perm,,,FALSE,FALSE,2026-04-30
MODAIRY,MODERN DAIRIES LTD.,,,FALSE,FALSE,2026-04-30
MODEFENCE,,Financial Services,,FALSE,FALSE,2026-04-30
MODEFENCE.BO,Motilal Oswal Mutual Fund-Perm,,,FALSE,FALSE,2026-04-30
MODINSU,MODERN INSULATORS LTD.,,,FALSE,FALSE,2026-04-30
MODIPON,MODIPON LTD.,,,FALSE,FALSE,2026-04-30
MODISNME,,,,FALSE,FALSE,2026-04-30
MODRNSH,MODERN SHARES & STOCKBROKERS L,,,FALSE,FALSE,2026-04-30
MODWOOL,MODELLA WOOLLENS LTD.,,,FALSE,FALSE,2026-04-30
MOENERGY,,Financial Services,,FALSE,FALSE,2026-04-30
MOGOLD,,Financial Services,,FALSE,FALSE,2026-04-30
MOGSEC,,Financial Services,,FALSE,FALSE,2026-04-30
MOHEALTH,,Financial Services,,FALSE,FALSE,2026-04-30
MOHEALTH.BO,Motilal Oswal Mutual Fund,,,FALSE,FALSE,2026-04-30
MOHITE,MOHITE INDUSTRIES LIMITED,,,FALSE,FALSE,2026-04-30
MOHITPPR,MOHIT PAPER MILLS LTD.,,,FALSE,FALSE,2026-04-30
MOHOTAIND,,Textiles,,FALSE,TRUE,2026-04-30
MOINFRA,,Financial Services,,FALSE,FALSE,2026-04-30
MOIPO,,Financial Services,,FALSE,FALSE,2026-04-30
MOLOWVOL,,Financial Services,,FALSE,FALSE,2026-04-30
MOLOWVOL.BO,Motilal Oswal Mutual Fund,,,FALSE,FALSE,2026-04-30
MOM100,,Financial Services,,FALSE,FALSE,2026-04-30
MOM100.BO,MOTILAL OSWAL MUTUAL FUND - MO,,,FALSE,FALSE,2026-04-30
MOM30IETF,,,,FALSE,FALSE,2026-04-30
MOM50,,Financial Services,,FALSE,FALSE,2026-04-30
MOM50.BO,MOTILAL OSWAL MUTUAL FUND,,,FALSE,FALSE,2026-04-30
MOMENTUM,,Financial Services,,FALSE,FALSE,2026-04-30
MOMENTUM.BO,Aditya Birla Sun Life Mutual F,,,FALSE,FALSE,2026-04-30
MOMENTUM30,,Financial Services,,FALSE,FALSE,2026-04-30
MOMENTUM50,,Financial Services,,FALSE,FALSE,2026-04-30
MOMENTUM50.BO,Motilal Oswal Mutual Fund-Perm,,,FALSE,FALSE,2026-04-30
MOMIDMTM,,Financial Services,,FALSE,FALSE,2026-04-30
MOMNC,,Financial Services,,FALSE,FALSE,2026-04-30
MOMOMENTUM,,Financial Services,,FALSE,FALSE,2026-04-30
MOMOMENTUM.BO,Motilal Oswal Mutual Fund,,,FALSE,FALSE,2026-04-30
MON100,,Financial Services,,FALSE,FALSE,2026-04-30
MON50EQUAL,,Financial Services,,FALSE,FALSE,2026-04-30
MONEXT50,,Financial Services,,FALSE,FALSE,2026-04-30
MONGIPA,MOONGIPA CAPITAL FINANCE LTD.,,,FALSE,FALSE,2026-04-30
MONIFTY100,,Financial Services,,FALSE,FALSE,2026-04-30
MONIFTY500,,Financial Services,,FALSE,FALSE,2026-04-30
MONIFTY500.BO,Motilal Oswal Mutual Fund-Perm,,,FALSE,FALSE,2026-04-30
MONOLITH,,,,FALSE,FALSE,2026-04-30
MONOPHARMA,,,,FALSE,FALSE,2026-04-30
MONOT,MONOTYPE INDIA LTD.,,,FALSE,FALSE,2026-04-30
MONQ50,,Financial Services,,FALSE,FALSE,2026-04-30
MONQ50.BO,Motilal Oswal Mutual Fund,,,FALSE,FALSE,2026-04-30
MOPSE,,Financial Services,,FALSE,FALSE,2026-04-30
MOQUALITY,,Financial Services,,FALSE,FALSE,2026-04-30
MORARKFI,MORARKA FINANCE LTD.,,,FALSE,FALSE,2026-04-30
MOREALTY,,Financial Services,,FALSE,FALSE,2026-04-30
MOREALTY.BO,Motilal Oswal Mutual Fund-Perm,,,FALSE,FALSE,2026-04-30
MORGAN,MORGAN VENTURES LTD.,,,FALSE,FALSE,2026-04-30
MOS,,,,FALSE,FALSE,2026-04-30
MOSERVICE,,Financial Services,,FALSE,FALSE,2026-04-30
MOSILVER,,Financial Services,,FALSE,FALSE,2026-04-30
MOSMALL250,,Financial Services,,FALSE,FALSE,2026-04-30
MOSMALL250.BO,Motilal Oswal Mutual Fund-Perm,,,FALSE,FALSE,2026-04-30
MOTHERSUMI,,,,FALSE,FALSE,2026-04-30
MOTOUR,,Financial Services,,FALSE,FALSE,2026-04-30
MOVALUE,,Financial Services,,FALSE,FALSE,2026-04-30
MOVALUE.BO,Motilal Oswal Mutual Fund,,,FALSE,FALSE,2026-04-30
MOXSH,,,,FALSE,FALSE,2026-04-30
MPDL,MPDL LIMITED,,,FALSE,FALSE,2026-04-30
MPEL,,,,FALSE,FALSE,2026-04-30
MPILCORPL,MPIL CORPORATION LTD.,,,FALSE,FALSE,2026-04-30
MPL,MPL PLASTICS LTD.,,,FALSE,FALSE,2026-04-30
MPTODAY,,,,FALSE,FALSE,2026-04-30
MRCAGRO,MRC AGROTECH LIMITED,,,FALSE,FALSE,2026-04-30
MRIL,,,,FALSE,FALSE,2026-04-30
MRO-TEK,,,,FALSE,FALSE,2026-04-30
MSCIINDIA,,Financial Services,,FALSE,FALSE,2026-04-30
MSCTC,MARDIA SAMYOUNG CAPILLARY TUBE,,,FALSE,FALSE,2026-04-30
MSL,Mangalam Seeds Limited,,,FALSE,FALSE,2026-04-30
MTPL,MARG TECHNO PROJECTS LIMITED,,,FALSE,FALSE,2026-04-30
MUKTA,Mukta Agriculture Limited,,,FALSE,FALSE,2026-04-30
MUL,MAURIA UDYOG LIMITED,,,FALSE,FALSE,2026-04-30
MULTIBASE,MULTIBASE INDIA LTD.,,,FALSE,FALSE,2026-04-30
MULTICAP,,Financial Services,,FALSE,FALSE,2026-04-30
MULTICAP.BO,Mirae Asset Mutual Fund,,,FALSE,FALSE,2026-04-30
MUNISH,,,,FALSE,FALSE,2026-04-30
MVKAGRO,,,,FALSE,FALSE,2026-04-30
