ticker,price,intrinsic_value,dcf_iv,pe_iv,margin_of_safety,signal,sector,wacc_used,revenue_growth,fcf_growth,op_margin,dcf_reliable,dcf_eligible,latest_fcf_bn,fundamental_grade,fundamental_score,buy_price,target_price,stop_loss,rr_ratio,target_upside_pct,sl_pct,holding_period,entry_signal,plan_summary,rel_val_signal,rel_val_avg_pct,rel_val_metrics
KMX,41.88,35.74,0.0,35.74,-14.67,N/A ⬜,US General,9.0,-2.88,-20.0,-0.84,False,True,0.157,WEAK,30,,,,,,,N/A,"DCF unreliable (Negative operating margin (-0.8%)) — use P/E, PEG, or EV/Sales","⚡ WEAK (30/100) — DCF unreliable (Negative operating margin (-0.8%)), use relative valuation",,,
EQT,67.93,55.67,0.0,55.67,-18.05,N/A ⬜,US Energy,8.7,20.0,10.59,36.09,False,True,2.838,STRONG,80,,,,,,,N/A,"DCF unreliable (FCF/Revenue = 34% unusually high — verify data) — use P/E, PEG, or EV/Sales","⚡ STRONG (80/100) — DCF unreliable (FCF/Revenue = 34% unusually high — verify data), use relative valuation",,,
ADI,322.03,258.53,0.0,258.53,-19.72,N/A ⬜,US General,9.0,12.95,4.16,27.25,False,True,4.279,GOOD,74,,,,,,,N/A,"DCF unreliable (FCF/Revenue = 39% unusually high — verify data) — use P/E, PEG, or EV/Sales","⚡ GOOD (74/100) — DCF unreliable (FCF/Revenue = 39% unusually high — verify data), use relative valuation",,,
AM,23.6,17.81,0.0,17.81,-24.53,N/A ⬜,US Energy,8.7,7.52,18.0,58.16,False,True,0.77,STRONG,82,,,,,,,N/A,"DCF unreliable (FCF/Revenue = 61% unusually high — verify data) — use P/E, PEG, or EV/Sales","⚡ STRONG (82/100) — DCF unreliable (FCF/Revenue = 61% unusually high — verify data), use relative valuation",,,
ROST,216.03,161.75,0.0,161.75,-25.13,N/A ⬜,US General,9.0,3.72,10.88,0.0,False,True,1.637,GOOD,62,,,,,,,N/A,"DCF unreliable (Revenue too small (0.0 Cr)) — use P/E, PEG, or EV/Sales","⚡ GOOD (62/100) — DCF unreliable (Revenue too small (0.0 Cr)), use relative valuation",,,
RBLX,56.65,40.9,0.0,40.9,-27.81,N/A ⬜,US General,9.0,20.0,18.0,-25.2,False,True,1.353,AVERAGE,50,,,,,,,N/A,"DCF unreliable (Negative operating margin (-25.2%)) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (50/100) — DCF unreliable (Negative operating margin (-25.2%)), use relative valuation",,,
ZS,139.44,91.77,0.0,91.77,-34.19,N/A ⬜,US General,9.0,20.0,18.0,-4.76,False,True,0.727,AVERAGE,57,,,,,,,N/A,"DCF unreliable (Negative operating margin (-4.8%)) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (57/100) — DCF unreliable (Negative operating margin (-4.8%)), use relative valuation",,,
ALAB,120.33,77.48,0.0,77.48,-35.61,N/A ⬜,US IT Services / Enterprise Software,10.0,20.0,18.0,20.34,False,True,0.282,STRONG,84,,,,,,,N/A,"DCF unreliable (FCF/Revenue = 33% unusually high — verify data) — use P/E, PEG, or EV/Sales","⚡ STRONG (84/100) — DCF unreliable (FCF/Revenue = 33% unusually high — verify data), use relative valuation",,,
BA,199.61,92.33,0.0,92.33,-53.75,N/A ⬜,US Industrials,8.5,15.0,14.0,-6.05,False,True,-1.886,AVERAGE,50,,,,,,,N/A,"DCF unreliable (Negative FCF + negative operating margin) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (50/100) — DCF unreliable (Negative FCF + negative operating margin), use relative valuation",,,
AXON,460.15,211.38,0.0,211.38,-54.06,N/A ⬜,US Industrials,9.8,20.0,-20.0,-2.23,False,True,0.075,AVERAGE,46,,,,,,,N/A,"DCF unreliable (Negative operating margin (-2.2%)) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (46/100) — DCF unreliable (Negative operating margin (-2.2%)), use relative valuation",,,
DDOG,123.29,52.89,0.0,52.89,-57.1,N/A ⬜,US General,9.0,20.0,18.0,-1.29,False,True,0.915,GOOD,62,,,,,,,N/A,"DCF unreliable (Negative operating margin (-1.3%)) — use P/E, PEG, or EV/Sales","⚡ GOOD (62/100) — DCF unreliable (Negative operating margin (-1.3%)), use relative valuation",,,
ALK,39.28,16.6,0.0,16.6,-57.74,N/A ⬜,US Industrials,8.7,18.35,0.0,3.88,False,True,-0.339,WEAK,39,,,,,,,N/A,"DCF unreliable (Op margin 3.9% < 8% and FCF negative) — use P/E, PEG, or EV/Sales","⚡ WEAK (39/100) — DCF unreliable (Op margin 3.9% < 8% and FCF negative), use relative valuation",,,
AVAV,199.02,81.04,0.0,81.04,-59.28,N/A ⬜,US Industrials,9.2,17.72,0.0,7.21,False,True,-0.024,AVERAGE,51,,,,,,,N/A,"DCF unreliable (Op margin 7.2% < 8% and FCF negative) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (51/100) — DCF unreliable (Op margin 7.2% < 8% and FCF negative), use relative valuation",,,
INTC,47.18,17.35,0.0,17.35,-63.24,N/A ⬜,US Semiconductors,9.8,-2.57,0.0,-0.04,False,True,-4.949,WEAK,35,,,,,,,N/A,"DCF unreliable (Negative FCF + negative operating margin) — use P/E, PEG, or EV/Sales","⚡ WEAK (35/100) — DCF unreliable (Negative FCF + negative operating margin), use relative valuation",,,
CRWD,385.86,123.51,0.0,123.51,-67.99,N/A ⬜,US General,9.0,20.0,18.0,-6.1,False,True,1.241,GOOD,66,,,,,,,N/A,"DCF unreliable (Negative operating margin (-6.1%)) — use P/E, PEG, or EV/Sales","⚡ GOOD (66/100) — DCF unreliable (Negative operating margin (-6.1%)), use relative valuation",,,
SDGR,11.4,3.47,0.0,3.47,-69.58,N/A ⬜,US Pharma / Biotech,9.6,18.87,0.0,-65.23,False,True,0.012,GOOD,60,,,,,,,N/A,"DCF unreliable (Negative operating margin (-65.2%)) — use P/E, PEG, or EV/Sales","⚡ GOOD (60/100) — DCF unreliable (Negative operating margin (-65.2%)), use relative valuation",,,
SNOW,160.61,48.69,0.0,48.69,-69.69,N/A ⬜,US General,9.0,20.0,18.0,-40.15,False,True,0.884,AVERAGE,54,,,,,,,N/A,"DCF unreliable (Negative operating margin (-40.2%)) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (54/100) — DCF unreliable (Negative operating margin (-40.2%)), use relative valuation",,,
WLK,114.22,31.82,0.0,31.82,-72.14,N/A ⬜,US Materials,9.7,-5.0,-20.0,-1.89,False,True,-0.53,WEAK,19,,,,,,,N/A,"DCF unreliable (Negative FCF + negative operating margin) — use P/E, PEG, or EV/Sales","⚡ WEAK (19/100) — DCF unreliable (Negative FCF + negative operating margin), use relative valuation",,,
AAL,10.74,2.89,0.0,2.89,-73.09,N/A ⬜,US Industrials,8.7,1.95,-20.0,2.98,False,True,-1.786,WEAK,37,,,,,,,N/A,"DCF unreliable (Op margin 3.0% < 8% and FCF negative) — use P/E, PEG, or EV/Sales","⚡ WEAK (37/100) — DCF unreliable (Op margin 3.0% < 8% and FCF negative), use relative valuation",,,
PLTR,154.96,37.35,0.0,37.35,-75.9,N/A ⬜,US General,9.0,20.0,18.0,31.59,False,True,2.101,STRONG,90,,,,,,,N/A,"DCF unreliable (FCF/Revenue = 47% unusually high — verify data) — use P/E, PEG, or EV/Sales","⚡ STRONG (90/100) — DCF unreliable (FCF/Revenue = 47% unusually high — verify data), use relative valuation",,,
DOW,39.62,8.96,0.0,8.96,-77.38,N/A ⬜,US Materials,9.7,-8.63,-20.0,0.4,False,True,-1.447,WEAK,16,,,,,,,N/A,"DCF unreliable (Op margin 0.4% < 8% and FCF negative) — use P/E, PEG, or EV/Sales","⚡ WEAK (16/100) — DCF unreliable (Op margin 0.4% < 8% and FCF negative), use relative valuation",,,
IRTC,121.79,19.23,0.0,19.23,-84.21,N/A ⬜,US Pharma / Biotech,8.5,20.0,0.0,-6.68,False,True,0.035,AVERAGE,49,,,,,,,N/A,"DCF unreliable (Negative operating margin (-6.7%)) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (49/100) — DCF unreliable (Negative operating margin (-6.7%)), use relative valuation",,,
NET,218.0,16.41,0.0,16.41,-92.47,N/A ⬜,US General,9.0,20.0,18.0,-9.56,False,True,0.261,AVERAGE,54,,,,,,,N/A,"DCF unreliable (Negative operating margin (-9.6%)) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (54/100) — DCF unreliable (Negative operating margin (-9.6%)), use relative valuation",,,
JBLU,4.75,0.0,0.0,0.0,-100.0,N/A ⬜,US Industrials,8.7,-1.54,0.0,-3.73,False,True,-1.216,WEAK,25,,,,,,,N/A,"DCF unreliable (Negative FCF + negative operating margin) — use P/E, PEG, or EV/Sales","⚡ WEAK (25/100) — DCF unreliable (Negative FCF + negative operating margin), use relative valuation",,,
RXRX,3.17,0.0,0.0,0.0,-100.0,N/A ⬜,US Pharma / Biotech,8.5,20.0,0.0,-872.83,False,True,-0.38,AVERAGE,43,,,,,,,N/A,"DCF unreliable (Revenue too small (7.4 Cr)) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (43/100) — DCF unreliable (Revenue too small (7.4 Cr)), use relative valuation",,,
IONS,72.7,0.0,0.0,0.0,-100.0,N/A ⬜,US Pharma / Biotech,8.2,20.0,0.0,-40.45,False,True,-0.326,WEAK,33,,,,,,,N/A,"DCF unreliable (Negative FCF + negative operating margin) — use P/E, PEG, or EV/Sales","⚡ WEAK (33/100) — DCF unreliable (Negative FCF + negative operating margin), use relative valuation",,,
LYFT,13.26,0.0,0.0,0.0,-100.0,N/A ⬜,US Consumer Discretionary,9.2,11.71,18.0,-2.98,False,True,1.116,GOOD,68,,,,,,,N/A,"DCF unreliable (Negative operating margin (-3.0%)) — use P/E, PEG, or EV/Sales","⚡ GOOD (68/100) — DCF unreliable (Negative operating margin (-3.0%)), use relative valuation",,,
TROX,8.93,0.0,0.0,0.0,-100.0,N/A ⬜,US Materials,9.7,-5.0,0.0,-0.72,False,True,-0.281,WEAK,21,,,,,,,N/A,"DCF unreliable (Negative FCF + negative operating margin) — use P/E, PEG, or EV/Sales","⚡ WEAK (21/100) — DCF unreliable (Negative FCF + negative operating margin), use relative valuation",,,
NVCR,11.61,0.0,0.0,0.0,-100.0,N/A ⬜,US Pharma / Biotech,8.0,7.69,0.0,-23.47,False,True,-0.076,AVERAGE,40,,,,,,,N/A,"DCF unreliable (Negative FCF + negative operating margin) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (40/100) — DCF unreliable (Negative FCF + negative operating margin), use relative valuation",,,
SRCL,61.98,0.0,0.0,0.0,-100.0,N/A ⬜,US General,9.1,0.0,0.0,0.0,False,True,0.0,WEAK,34,,,,,,,N/A,"DCF unreliable (Revenue too small (0.0 Cr)) — use P/E, PEG, or EV/Sales","⚡ WEAK (34/100) — DCF unreliable (Revenue too small (0.0 Cr)), use relative valuation",,,
RARE,19.85,0.0,0.0,0.0,-100.0,N/A ⬜,US Pharma / Biotech,8.2,20.0,0.0,-79.49,False,True,-0.487,AVERAGE,45,,,,,,,N/A,"DCF unreliable (Negative FCF + negative operating margin) — use P/E, PEG, or EV/Sales","⚡ AVERAGE (45/100) — DCF unreliable (Negative FCF + negative operating margin), use relative valuation",,,
MRNA,53.54,0.0,0.0,0.0,-100.0,N/A ⬜,US Pharma / Biotech,8.5,-5.0,0.0,-159.94,False,True,-2.075,WEAK,25,,,,,,,N/A,"DCF unreliable (Negative FCF + negative operating margin) — use P/E, PEG, or EV/Sales","⚡ WEAK (25/100) — DCF unreliable (Negative FCF + negative operating margin), use relative valuation",,,
ARE,47.28,,,,,Discount to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-57.4,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 0.0, 'sector_median': 28.0, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 0.0, 'sector_median': 22.0, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}, {'key': 'pb', 'label': 'Price / Book', 'value': 0.52, 'sector_median': 1.6, 'vs_sector_pct': -67.5, 'vs_label': '-67.5% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 2.72, 'sector_median': 7.0, 'vs_sector_pct': -61.1, 'vs_label': '-61.1% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 12.42, 'sector_median': 22.0, 'vs_sector_pct': -43.5, 'vs_label': '-43.5% discount', 'available': True}]"
PRU,95.26,,,,,Discount to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-43.5,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 9.54, 'sector_median': 13.5, 'vs_sector_pct': -29.3, 'vs_label': '-29.3% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 6.21, 'sector_median': 11.5, 'vs_sector_pct': -46.0, 'vs_label': '-46.0% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.02, 'sector_median': 1.4, 'vs_sector_pct': -27.1, 'vs_label': '-27.1% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 0.54, 'sector_median': 2.8, 'vs_sector_pct': -80.7, 'vs_label': '-80.7% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 7.55, 'sector_median': 11.5, 'vs_sector_pct': -34.3, 'vs_label': '-34.3% discount', 'available': True}]"
JBGS,15.25,,,,,Discount to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-43.3,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 0.0, 'sector_median': 28.0, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 0.0, 'sector_median': 22.0, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}, {'key': 'pb', 'label': 'Price / Book', 'value': 0.78, 'sector_median': 1.6, 'vs_sector_pct': -51.2, 'vs_label': '-51.2% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 1.88, 'sector_median': 7.0, 'vs_sector_pct': -73.1, 'vs_label': '-73.1% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 20.79, 'sector_median': 22.0, 'vs_sector_pct': -5.5, 'vs_label': '-5.5% discount', 'available': True}]"
RGA,204.52,,,,,Discount to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-39.2,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 11.56, 'sector_median': 13.5, 'vs_sector_pct': -14.4, 'vs_label': '-14.4% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 7.09, 'sector_median': 11.5, 'vs_sector_pct': -38.3, 'vs_label': '-38.3% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 0.99, 'sector_median': 1.4, 'vs_sector_pct': -29.3, 'vs_label': '-29.3% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 0.57, 'sector_median': 2.8, 'vs_sector_pct': -79.6, 'vs_label': '-79.6% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 7.54, 'sector_median': 11.5, 'vs_sector_pct': -34.4, 'vs_label': '-34.4% discount', 'available': True}]"
VICI,27.07,,,,,Discount to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-39.0,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 10.37, 'sector_median': 28.0, 'vs_sector_pct': -63.0, 'vs_label': '-63.0% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 9.25, 'sector_median': 22.0, 'vs_sector_pct': -58.0, 'vs_label': '-58.0% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.04, 'sector_median': 1.6, 'vs_sector_pct': -35.0, 'vs_label': '-35.0% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 7.22, 'sector_median': 7.0, 'vs_sector_pct': 3.1, 'vs_label': '+3.1% premium', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 12.73, 'sector_median': 22.0, 'vs_sector_pct': -42.1, 'vs_label': '-42.1% discount', 'available': True}]"
ALL,204.71,,,,,Discount to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-37.8,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 5.38, 'sector_median': 13.5, 'vs_sector_pct': -60.1, 'vs_label': '-60.1% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 8.11, 'sector_median': 11.5, 'vs_sector_pct': -29.5, 'vs_label': '-29.5% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.86, 'sector_median': 1.4, 'vs_sector_pct': 32.9, 'vs_label': '+32.9% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 0.78, 'sector_median': 2.8, 'vs_sector_pct': -72.1, 'vs_label': '-72.1% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 4.58, 'sector_median': 11.5, 'vs_sector_pct': -60.2, 'vs_label': '-60.2% discount', 'available': True}]"
AIG,75.47,,,,,Discount to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-31.1,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 13.9, 'sector_median': 13.5, 'vs_sector_pct': 3.0, 'vs_label': '+3.0% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 8.53, 'sector_median': 11.5, 'vs_sector_pct': -25.8, 'vs_label': '-25.8% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 0.99, 'sector_median': 1.4, 'vs_sector_pct': -29.3, 'vs_label': '-29.3% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 1.53, 'sector_median': 2.8, 'vs_sector_pct': -45.4, 'vs_label': '-45.4% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 4.82, 'sector_median': 11.5, 'vs_sector_pct': -58.1, 'vs_label': '-58.1% discount', 'available': True}]"
PYPL,44.85,,,,,Discount to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-24.8,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 8.29, 'sector_median': 13.5, 'vs_sector_pct': -38.6, 'vs_label': '-38.6% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 7.71, 'sector_median': 11.5, 'vs_sector_pct': -33.0, 'vs_label': '-33.0% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 2.04, 'sector_median': 1.4, 'vs_sector_pct': 45.7, 'vs_label': '+45.7% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 1.27, 'sector_median': 2.8, 'vs_sector_pct': -54.6, 'vs_label': '-54.6% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 6.49, 'sector_median': 11.5, 'vs_sector_pct': -43.6, 'vs_label': '-43.6% discount', 'available': True}]"
GPN,70.77,,,,,Discount to Sector,Industrials,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-22.5,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 15.98, 'sector_median': 13.5, 'vs_sector_pct': 18.4, 'vs_label': '+18.4% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 4.36, 'sector_median': 11.5, 'vs_sector_pct': -62.1, 'vs_label': '-62.1% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 0.73, 'sector_median': 1.4, 'vs_sector_pct': -47.9, 'vs_label': '-47.9% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 2.57, 'sector_median': 2.8, 'vs_sector_pct': -8.2, 'vs_label': '-8.2% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 10.05, 'sector_median': 11.5, 'vs_sector_pct': -12.6, 'vs_label': '-12.6% discount', 'available': True}]"
IVZ,24.36,,,,,Discount to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-21.7,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 0.0, 'sector_median': 13.5, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 8.03, 'sector_median': 11.5, 'vs_sector_pct': -30.2, 'vs_label': '-30.2% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.11, 'sector_median': 1.4, 'vs_sector_pct': -20.7, 'vs_label': '-20.7% discount', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 1.69, 'sector_median': 2.8, 'vs_sector_pct': -39.6, 'vs_label': '-39.6% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 11.94, 'sector_median': 11.5, 'vs_sector_pct': 3.8, 'vs_label': '+3.8% premium', 'available': True}]"
HIG,134.1,,,,,Discount to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-18.7,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 10.07, 'sector_median': 13.5, 'vs_sector_pct': -25.4, 'vs_label': '-25.4% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 9.25, 'sector_median': 11.5, 'vs_sector_pct': -19.6, 'vs_label': '-19.6% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.99, 'sector_median': 1.4, 'vs_sector_pct': 42.1, 'vs_label': '+42.1% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 1.32, 'sector_median': 2.8, 'vs_sector_pct': -52.9, 'vs_label': '-52.9% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 7.14, 'sector_median': 11.5, 'vs_sector_pct': -37.9, 'vs_label': '-37.9% discount', 'available': True}]"
SBAC,165.15,,,,,Discount to Sector,Real Estate,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-18.5,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 16.87, 'sector_median': 28.0, 'vs_sector_pct': -39.8, 'vs_label': '-39.8% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 20.97, 'sector_median': 22.0, 'vs_sector_pct': -4.7, 'vs_label': '-4.7% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 0.0, 'sector_median': 1.6, 'vs_sector_pct': 0.0, 'vs_label': 'N/A', 'available': False}, {'key': 'ps', 'label': 'Price / Sales', 'value': 6.2, 'sector_median': 7.0, 'vs_sector_pct': -11.4, 'vs_label': '-11.4% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 18.01, 'sector_median': 22.0, 'vs_sector_pct': -18.1, 'vs_label': '-18.1% discount', 'available': True}]"
GL,137.51,,,,,Discount to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-17.8,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 9.77, 'sector_median': 13.5, 'vs_sector_pct': -27.6, 'vs_label': '-27.6% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 8.32, 'sector_median': 11.5, 'vs_sector_pct': -27.7, 'vs_label': '-27.7% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.82, 'sector_median': 1.4, 'vs_sector_pct': 30.0, 'vs_label': '+30.0% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 1.8, 'sector_median': 2.8, 'vs_sector_pct': -35.7, 'vs_label': '-35.7% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 8.26, 'sector_median': 11.5, 'vs_sector_pct': -28.2, 'vs_label': '-28.2% discount', 'available': True}]"
TRV,290.59,,,,,Discount to Sector,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: Discount to Sector.,Discount to Sector,-16.7,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 10.59, 'sector_median': 13.5, 'vs_sector_pct': -21.6, 'vs_label': '-21.6% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 10.26, 'sector_median': 11.5, 'vs_sector_pct': -10.8, 'vs_label': '-10.8% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.92, 'sector_median': 1.4, 'vs_sector_pct': 37.1, 'vs_label': '+37.1% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 1.33, 'sector_median': 2.8, 'vs_sector_pct': -52.5, 'vs_label': '-52.5% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 7.41, 'sector_median': 11.5, 'vs_sector_pct': -35.6, 'vs_label': '-35.6% discount', 'available': True}]"
TROW,89.58,,,,,At Sector Average,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: At Sector Average.,At Sector Average,-14.7,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 9.69, 'sector_median': 13.5, 'vs_sector_pct': -28.2, 'vs_label': '-28.2% discount', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 8.79, 'sector_median': 11.5, 'vs_sector_pct': -23.6, 'vs_label': '-23.6% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.8, 'sector_median': 1.4, 'vs_sector_pct': 28.6, 'vs_label': '+28.6% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 2.67, 'sector_median': 2.8, 'vs_sector_pct': -4.6, 'vs_label': '-4.6% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 6.26, 'sector_median': 11.5, 'vs_sector_pct': -45.6, 'vs_label': '-45.6% discount', 'available': True}]"
MET,70.39,,,,,At Sector Average,Financial Services,,,,,False,False,,N/A,0,,,,,,,N/A,,Relative valuation vs sector median. Signal: At Sector Average.,At Sector Average,-14.1,"[{'key': 'pe', 'label': 'Trailing P/E', 'value': 14.94, 'sector_median': 13.5, 'vs_sector_pct': 10.7, 'vs_label': '+10.7% premium', 'available': True}, {'key': 'forward_pe', 'label': 'Forward P/E', 'value': 6.43, 'sector_median': 11.5, 'vs_sector_pct': -44.1, 'vs_label': '-44.1% discount', 'available': True}, {'key': 'pb', 'label': 'Price / Book', 'value': 1.62, 'sector_median': 1.4, 'vs_sector_pct': 15.7, 'vs_label': '+15.7% premium', 'available': True}, {'key': 'ps', 'label': 'Price / Sales', 'value': 0.6, 'sector_median': 2.8, 'vs_sector_pct': -78.6, 'vs_label': '-78.6% discount', 'available': True}, {'key': 'ev_ebitda', 'label': 'EV / EBITDA', 'value': 14.45, 'sector_median': 11.5, 'vs_sector_pct': 25.7, 'vs_label': '+25.7% premium', 'available': True}]"
